order_id,order_time,product_id,store_id,qty,selling_price_aed,discount_pct,payment_status,return_flag
19467,2025-11-29 01:28:57,168,8,2,46.34,0.0,Paid,1
19468,2025-11-29 01:37:24,270,2,0,329.34,10.0,Paid,0
19469,2025-11-29 01:38:02,103,8,3,464.63,5.0,Refunded,0
19470,2025-11-29 01:44:05,274,14,2,99.71,0.0,Failed,1
19471,2025-11-29 01:48:19,46,5,2,99.26,5.0,Paid,0
19472,2025-11-29 01:56:49,174,4,3,511.72,0.0,Failed,0
19473,2025-11-29 01:57:08,81,10,2,285.52,,Paid,0
19474,2025-11-29 02:00:13,51,6,2,33.09,5.0,Paid,0
19475,2025-11-29 02:00:31,70,15,3,297.27,,Failed,1
19476,2025-11-29 02:02:23,118,17,1,139.6,15.0,Refunded,0
19477,2025-11-29 02:05:22,51,1,4,31.35,10.0,Paid,1
19478,2025-11-29 02:31:01,220,15,2,482.74,15.0,Refunded,0
19479,2025-11-29 02:31:02,137,1,0,625.49,10.0,Paid,0
19480,2025-11-29 02:38:42,18,14,1,695.56,10.0,Paid,1
19481,2025-11-29 02:39:25,247,3,3,194.76,15.0,Refunded,0
19482,2025-11-29 02:52:30,226,10,2,623.95,0.0,Refunded,0
19483,2025-11-29 02:54:51,194,2,1,232.81,0.0,Refunded,0
19484,2025-11-29 02:58:44,293,17,2,459.35,10.0,Refunded,1
19485,2025-11-29 03:06:48,141,9,4,641.79,10.0,Refunded,0
19486,2025-11-29 03:09:56,50,11,0,28.58,5.0,Paid,1
19487,2025-11-29 03:15:30,46,14,6,99.26,5.0,Failed,0
19488,2025-11-29 03:17:48,185,17,3,131.74,20.0,Failed,1
19489,2025-11-29 03:31:46,134,9,2,504.58,10.0,Refunded,0
19490,2025-11-29 03:34:56,288,13,5,622.14,10.0,Paid,1
19491,2025-11-29 03:35:14,33,12,1,220.34,5.0,Refunded,1
19492,2025-11-29 03:36:10,66,7,1,288.79,15.0,Refunded,1
19493,2025-11-29 03:39:37,147,2,1,560.87,15.0,Paid,1
19494,2025-11-29 03:43:32,140,10,2,536.32,5.0,Refunded,0
19495,2025-11-29 03:51:57,141,1,6,677.44,5.0,Paid,0
19496,2025-11-29 03:56:47,75,9,2,40.54,20.0,Failed,1
19497,2025-11-29 03:59:24,1,4,4,305.89,0.0,Failed,1
19498,2025-11-29 04:06:39,47,14,2,580.47,5.0,Failed,1
19499,2025-11-29 04:07:08,102,2,1,117.04,15.0,Failed,0
19500,2025-11-29 04:07:23,26,14,1,737.17,5.0,Failed,0
19501,2025-11-29 04:09:57,177,4,1,503.85,5.0,Refunded,0
19502,2025-11-29 04:25:49,142,4,0,245.37,20.0,Paid,0
19503,2025-11-29 04:32:01,141,12,3,606.14,15.0,Failed,0
19504,2025-11-29 04:46:17,110,1,1,418.57,20.0,Failed,0
19505,2025-11-29 04:54:58,144,6,4,358.93,5.0,Paid,0
19506,2025-11-29 04:55:47,292,6,2,319.34,20.0,Paid,0
19507,2025-11-29 04:57:18,157,6,2,27.03,10.0,Refunded,1
19508,2025-11-29 04:57:36,239,5,2,68.3,0.0,Refunded,0
19509,2025-11-29 05:08:24,203,16,1,210.27,20.0,Refunded,1
19510,2025-11-29 05:16:51,242,17,3,350.64,5.0,Failed,0
19511,2025-11-29 05:26:04,204,5,1,285.72,10.0,Refunded,0
19512,2025-11-29 05:29:37,256,17,2,494.6,0.0,Paid,1
19513,2025-11-29 05:30:53,42,10,4,244.27,10.0,Refunded,0
19514,2025-11-29 05:31:32,71,11,2,731.81,5.0,Failed,1
19515,2025-11-29 05:49:01,27,15,2,714.59,5.0,Paid,1
19516,2025-11-29 05:51:24,273,9,1,423.57,15.0,Refunded,1
19517,2025-11-29 05:57:54,72,6,2,322.26,20.0,Failed,0
19518,2025-11-29 06:00:14,19,17,3,200.51,20.0,Paid,1
19519,2025-11-29 06:07:03,14,17,2,142.58,15.0,Failed,0
19520,2025-11-29 06:07:24,250,7,1,701.79,10.0,Failed,0
19521,2025-11-29 06:11:09,120,9,2,441.93,15.0,Refunded,0
19522,2025-11-29 06:14:57,62,8,2,222.04,15.0,Refunded,1
19523,2025-11-29 06:18:05,127,6,3,648.28,5.0,Paid,1
19524,2025-11-29 06:20:13,162,10,1,451.83,15.0,Refunded,0
19525,2025-11-29 06:21:36,80,11,2,187.84,5.0,Failed,0
19526,2025-11-29 06:25:55,93,7,2,213.77,0.0,Failed,1
19527,not_a_time,278,14,5,667.43,5.0,Failed,1
19528,2025-11-29 06:45:22,287,15,2,290.94,10.0,Refunded,0
19529,2025-11-29 07:22:27,119,7,3,208.63,10.0,Paid,0
19530,2025-11-29 07:31:36,207,4,1,646.83,15.0,Refunded,0
19531,2025-11-29 07:31:50,109,15,0,267.07,,Refunded,1
19532,2025-11-29 07:42:49,275,6,1,357.88,15.0,Failed,0
19533,2025-11-29 07:57:45,124,4,2,348.27,0.0,Failed,1
19534,2025-11-29 08:00:05,258,11,1,43.43,5.0,Paid,0
19535,2025-11-29 08:03:39,254,10,2,693.15,5.0,Failed,0
19536,2025-11-29 08:07:34,188,5,0,56.3,15.0,Failed,1
19537,2025-11-29 08:09:43,92,18,1,666.46,10.0,Paid,1
19538,2025-11-29 08:13:10,252,14,2,216.35,15.0,Refunded,1
19539,2025-11-29 08:26:08,236,9,1,19.6,0.0,Refunded,0
19540,2025-11-29 08:32:26,17,18,1,52.18,15.0,Failed,0
19541,2025-11-29 08:52:43,82,6,3,459.44,10.0,Refunded,0
19542,2025-11-29 08:54:19,257,12,1,597.49,20.0,Paid,1
19543,2025-11-29 08:54:53,177,18,1,503.85,5.0,Failed,0
19544,2025-11-29 09:11:26,31,10,1,253.65,20.0,Failed,0
19545,2025-11-29 09:17:53,178,14,1,59.18,10.0,Paid,0
19546,2025-11-29 09:19:27,59,4,3,548.16,15.0,Paid,0
19547,2025-11-29 09:20:52,298,9,2,718.46,0.0,Failed,0
19548,2025-11-29 09:31:04,48,2,2,526.2,15.0,Failed,1
19549,2025-11-29 09:42:52,277,1,2,401.41,10.0,Paid,1
19550,2025-11-29 09:50:27,6,18,6,23.63,10.0,Refunded,0
19551,2025-11-29 09:53:49,100,14,4,604.18,15.0,Paid,1
19552,2025-11-29 09:54:31,88,6,1,493.71,5.0,Refunded,0
19553,2025-11-29 10:01:34,16,13,1,465.46,5.0,Paid,0
19554,2025-11-29 10:03:22,18,16,3,656.92,15.0,Refunded,0
19555,2025-11-29 10:04:00,117,6,0,465.75,0.0,Failed,1
19556,2025-11-29 10:06:26,229,13,3,17.07,10.0,Paid,0
19557,2025-11-29 10:09:30,15,1,2,478.01,0.0,Paid,1
19558,2025-11-29 10:10:07,249,16,2,400.43,15.0,Failed,1
19559,2025-11-29 10:12:48,277,6,1,356.81,20.0,Refunded,1
19560,2025-11-29 10:13:02,185,6,0,156.44,5.0,Refunded,1
19561,2025-11-29 10:13:17,268,10,3,555.75,10.0,Paid,0
19562,2025-11-29 10:13:31,264,1,2,270.17,20.0,Failed,0
19563,2025-11-29 10:16:54,227,1,4,310.63,10.0,Refunded,0
19564,2025-11-29 10:21:57,157,3,0,24.02,20.0,Paid,0
19565,2025-11-29 10:29:33,243,8,1,424.45,10.0,Refunded,1
19566,2025-11-29 10:31:21,196,5,1,792.5,0.0,Refunded,0
19567,2025-11-29 10:34:31,231,14,1,97.71,5.0,Refunded,0
19568,2025-11-29 10:36:55,156,18,3,356.79,0.0,Paid,0
19569,2025-11-29 10:40:33,237,12,2,35.28,20.0,Paid,1
19570,2025-11-29 10:42:01,267,16,1,757.47,5.0,Paid,1
19571,2025-11-29 10:45:18,58,6,5,510.39,0.0,Failed,1
19572,2025-11-29 10:51:19,256,4,2,395.68,20.0,Failed,0
19573,2025-11-29 10:56:47,284,11,4,255.9,20.0,Refunded,0
19574,2025-11-29 10:59:13,86,2,2,545.28,0.0,Paid,1
19575,2025-11-29 11:38:05,269,3,0,613.1,10.0,Paid,0
19576,2025-11-29 11:40:49,92,6,2,740.51,0.0,Refunded,0
19577,2025-11-29 11:43:16,248,4,0,301.06,20.0,Paid,1
19578,2025-11-29 11:46:54,267,11,1,677.74,15.0,Paid,0
19579,2025-11-29 11:53:38,196,14,1,792.5,0.0,Failed,1
19580,2025-11-29 11:54:21,53,13,2,690.63,5.0,Failed,0
19581,2025-11-29 11:56:11,69,18,2,356.86,15.0,Paid,0
19582,2025-11-29 11:56:50,41,8,1,691.85,0.0,Paid,0
19583,2025-11-29 11:58:50,122,9,4,696.1,5.0,Refunded,0
19584,2025-11-29 12:09:25,92,15,2,703.48,5.0,Failed,0
19585,2025-11-29 12:21:18,173,17,0,292.34,10.0,Failed,0
19586,2025-11-29 12:21:53,4,17,0,50.3,10.0,Failed,0
19587,2025-11-29 12:23:10,280,5,6,545.9,10.0,Failed,0
19588,2025-11-29 12:27:44,126,18,1,218.35,10.0,Refunded,0
19589,2025-11-29 12:30:35,29,13,2,75.91,5.0,Failed,1
19590,2025-11-29 12:44:18,133,10,4,703.12,0.0,Refunded,0
19591,2025-11-29 12:47:18,283,5,4,229.57,20.0,Refunded,0
19592,2025-11-29 12:51:53,34,7,2,109.2,10.0,Failed,1
19593,2025-11-29 12:52:34,178,17,4,55.89,15.0,Refunded,1
19594,2025-11-29 13:03:43,241,10,2,507.22,0.0,Failed,1
19595,2025-11-29 13:05:44,219,6,3,57.36,15.0,Failed,1
19596,2025-11-29 13:08:20,61,2,6,647.88,0.0,Failed,1
19597,2025-11-29 13:13:30,189,2,3,575.83,15.0,Failed,0
19598,2025-11-29 13:15:28,60,4,2,572.1,20.0,Paid,0
19599,2025-11-29 13:18:10,6,8,1,22.32,15.0,Paid,0
19600,2025-11-29 13:22:52,240,7,2,775.75,0.0,Paid,1
19601,2025-11-29 13:26:53,202,2,2,347.78,15.0,Failed,0
19602,2025-11-29 13:30:43,180,6,0,677.5,10.0,Refunded,0
19603,2025-11-29 13:36:29,46,2,2,104.48,0.0,Failed,0
19604,2025-11-29 13:48:04,95,4,3,364.16,15.0,Failed,0
19605,2025-11-29 13:48:49,253,13,3,468.3,15.0,Refunded,0
19606,2025-11-29 13:56:15,87,3,5,393.82,5.0,Refunded,0
19607,2025-11-29 13:58:54,201,3,4,77.75,15.0,Refunded,0
19608,2025-11-29 13:59:45,16,2,2,416.47,15.0,Refunded,0
19609,2025-11-29 14:09:48,112,10,0,71.4,15.0,Paid,0
19610,2025-11-29 14:10:11,34,13,4,121.33,0.0,Failed,0
19611,2025-11-29 14:26:16,49,5,1,380.66,10.0,Paid,1
19612,2025-11-29 14:26:42,273,4,3,448.49,10.0,Failed,0
19613,2025-11-29 14:51:28,130,5,2,414.32,10.0,Paid,1
19614,2025-11-29 15:00:08,159,7,2,316.42,5.0,Refunded,0
19615,2025-11-29 15:01:38,268,1,1,524.88,15.0,Paid,1
19616,2025-11-29 15:03:04,75,11,4,43.07,15.0,Paid,1
19617,2025-11-29 15:05:13,183,11,1,716.07,5.0,Failed,0
19618,2025-11-29 15:05:43,286,17,5,332.84,20.0,Refunded,0
19619,2025-11-29 15:13:36,111,4,3,503.03,5.0,Failed,0
19620,2025-11-29 15:14:58,294,17,1,69.93,0.0,Failed,0
19621,2025-11-29 15:22:12,213,5,2,49.92,10.0,Failed,0
19622,2025-11-29 15:26:15,287,9,3,274.78,15.0,Paid,0
19623,2025-11-29 15:29:12,176,6,6,366.73,10.0,Refunded,1
19624,2025-11-29 15:29:28,173,8,2,292.34,10.0,Refunded,0
19625,2025-11-29 15:35:29,280,15,0,576.23,5.0,Failed,1
19626,2025-11-29 15:41:22,263,7,0,672.28,,Paid,0
19627,2025-11-29 15:45:28,89,5,0,528.05,5.0,Refunded,1
19628,2025-11-29 15:47:04,184,11,1,615.47,20.0,Paid,0
19629,2025-11-29 15:49:19,187,8,3,67.69,20.0,Paid,1
19630,2025-11-29 15:57:00,90,17,1,712.52,5.0,Refunded,0
19631,2025-11-29 16:03:45,214,9,1,322.93,,Refunded,1
19632,2025-11-29 16:09:25,173,11,1,259.86,,Failed,0
19633,2025-11-29 16:21:45,199,16,1,653.74,5.0,Refunded,0
19634,2025-11-29 16:39:51,257,4,1,709.52,5.0,Paid,1
19635,2025-11-29 16:45:53,97,3,2,721.33,0.0,Paid,1
19636,not_a_time,63,11,1,190.07,0.0,Failed,1
19637,2025-11-29 16:49:07,61,7,1,647.88,0.0,Paid,0
19638,2025-11-29 16:56:48,288,9,6,587.58,15.0,Paid,0
19639,2025-11-29 17:00:34,53,13,1,581.58,20.0,Failed,0
19640,2025-11-29 17:19:14,298,17,1,574.77,20.0,Paid,1
19641,2025-11-29 17:26:59,49,16,3,422.96,0.0,Refunded,0
19642,2025-11-29 17:32:31,278,12,1,562.05,20.0,Paid,0
19643,2025-11-29 17:36:32,194,17,1,197.89,15.0,Refunded,1
19644,2025-11-29 17:37:07,22,12,0,35.31,5.0,Paid,0
19645,2025-11-29 17:45:35,291,8,2,354.08,5.0,Refunded,0
19646,2025-11-29 17:46:01,82,7,0,510.49,0.0,Paid,0
19647,2025-11-29 17:46:59,177,3,0,450.81,15.0,Refunded,1
19648,2025-11-29 17:48:58,200,18,0,542.87,10.0,Refunded,0
19649,2025-11-29 17:51:19,246,4,2,314.47,15.0,Refunded,0
19650,2025-11-29 17:52:52,77,14,3,118.25,5.0,Paid,1
19651,2025-11-29 18:14:17,44,10,2,557.07,5.0,Refunded,1
19652,2025-11-29 18:23:40,146,7,2,34.1,0.0,Failed,0
19653,2025-11-29 18:24:18,213,2,2,44.38,20.0,Refunded,1
19654,2025-11-29 18:28:33,265,8,1,51.81,5.0,Paid,0
19655,2025-11-29 18:29:53,45,14,7,710.9,0.0,Failed,1
19656,2025-11-29 18:34:28,181,6,3,300.82,5.0,Refunded,0
19657,2025-11-29 18:41:37,71,15,2,654.78,15.0,Paid,1
19658,2025-11-29 18:42:33,183,17,2,603.01,20.0,Failed,0
19659,2025-11-29 18:48:48,131,6,1,446.27,10.0,Refunded,0
19660,2025-11-29 18:59:26,14,5,1,142.58,15.0,Refunded,0
19661,2025-11-29 19:02:31,219,8,1,64.11,5.0,Refunded,1
19662,2025-11-29 19:04:32,65,15,3,13.94,10.0,Refunded,0
19663,2025-11-29 19:11:14,289,14,1,119.88,5.0,Paid,1
19664,2025-11-29 19:17:39,258,17,1,45.72,0.0,Paid,0
19665,2025-11-29 19:33:50,18,16,1,734.21,5.0,Paid,1
19666,2025-11-29 19:37:42,116,8,2,637.9,0.0,Failed,0
19667,2025-11-29 19:41:05,221,3,5,61.62,20.0,Paid,0
19668,2025-11-29 19:45:18,137,6,1,694.99,0.0,Paid,0
19669,2025-11-29 19:52:13,128,6,1,122.32,15.0,Failed,1
19670,2025-11-29 19:52:17,2,1,3,470.62,20.0,Refunded,0
19671,2025-11-29 19:57:45,194,10,1,232.81,,Paid,0
19672,2025-11-29 19:59:01,60,6,1,607.85,15.0,Refunded,1
19673,2025-11-29 20:03:04,30,10,3,43.44,5.0,Failed,0
19674,2025-11-29 20:08:55,1,13,3,275.3,10.0,Refunded,0
19675,2025-11-29 20:15:22,59,17,1,580.41,10.0,Failed,1
19676,2025-11-29 20:20:34,33,16,2,231.94,0.0,Failed,1
19677,2025-11-29 20:21:30,142,12,3,306.71,0.0,Paid,0
19678,2025-11-29 20:21:56,215,15,3,229.78,20.0,Paid,1
19679,2025-11-29 20:22:55,224,12,0,788.94,0.0,Paid,1
19680,2025-11-29 20:23:19,152,4,4,415.24,,Paid,0
19681,2025-11-29 20:31:00,70,1,1,282.41,5.0,Refunded,1
19682,2025-11-29 20:42:36,72,14,2,402.83,0.0,Refunded,0
19683,2025-11-29 20:44:31,108,4,0,458.1,20.0,Paid,0
19684,2025-11-29 20:52:23,106,4,0,354.8,20.0,Paid,1
19685,2025-11-29 20:53:43,201,17,2,86.9,5.0,Failed,0
19686,2025-11-29 21:09:31,67,16,1,94.22,10.0,Refunded,1
19687,2025-11-29 21:27:52,143,6,3,420.16,10.0,Failed,0
19688,2025-11-29 21:32:35,212,9,2,69.74,15.0,Refunded,1
19689,2025-11-29 21:34:47,277,3,3,379.11,15.0,Failed,0
19690,2025-11-29 21:36:15,83,16,2,81.33,0.0,Failed,1
19691,2025-11-29 21:37:41,297,9,2,122.95,,Paid,0
19692,2025-11-29 21:38:12,156,13,2,338.95,5.0,Paid,0
19693,2025-11-29 21:47:46,90,16,1,712.52,5.0,Paid,0
19694,2025-11-29 21:56:08,26,16,3,737.17,5.0,Refunded,1
19695,2025-11-29 22:00:32,271,10,1,763.7,0.0,Paid,1
19696,2025-11-29 22:02:00,298,15,2,682.54,5.0,Refunded,0
19697,2025-11-29 22:10:13,47,12,3,580.47,5.0,Paid,0
19698,2025-11-29 22:21:24,9,8,2,250.35,0.0,Refunded,1
19699,2025-11-29 22:22:36,155,18,3,510.56,20.0,Refunded,1
19700,2025-11-29 22:23:59,39,8,3,495.44,20.0,Paid,0
19701,2025-11-29 22:29:05,300,13,2,145.72,10.0,Paid,0
19702,2025-11-29 22:32:35,257,15,3,746.86,0.0,Refunded,1
19703,2025-11-29 22:38:58,217,12,2,448.55,10.0,Refunded,0
19704,2025-11-29 22:40:35,39,6,1,495.44,20.0,Failed,1
19705,2025-11-29 22:43:02,75,17,1,40.54,20.0,Paid,0
19706,2025-11-29 22:46:57,249,9,3,423.98,10.0,Refunded,0
19707,2025-11-29 22:53:43,250,11,1,701.79,10.0,Refunded,1
19708,2025-11-29 22:55:51,293,10,4,433.83,15.0,Paid,1
19709,2025-11-29 23:00:53,288,3,1,622.14,10.0,Refunded,0
19710,2025-11-29 23:03:21,290,14,6,338.95,15.0,Paid,1
19711,2025-11-29 23:10:42,218,13,5,72.62,5.0,Paid,0
19712,2025-11-29 23:26:20,18,11,3,656.92,15.0,Paid,0
19713,2025-11-29 23:37:02,298,7,2,682.54,5.0,Refunded,1
19714,2025-11-29 23:41:38,264,6,3,287.05,15.0,Paid,1
19715,2025-11-30 00:04:11,141,15,2,641.79,10.0,Refunded,1
19716,2025-11-30 00:07:42,291,3,2,354.08,5.0,Refunded,0
19717,2025-11-30 00:11:48,257,5,1,634.83,15.0,Failed,1
19718,2025-11-30 00:14:10,69,7,2,398.85,5.0,Failed,0
19719,2025-11-30 00:20:35,280,4,3,545.9,10.0,Paid,0
19720,2025-11-30 00:45:40,254,5,4,656.67,10.0,Failed,1
19721,2025-11-30 00:45:59,52,14,1,258.34,0.0,Failed,0
19722,2025-11-30 00:50:50,216,1,2,122.96,0.0,Paid,0
19723,2025-11-30 00:53:09,72,16,0,342.41,15.0,Failed,1
19724,2025-11-30 01:01:38,120,9,1,467.93,10.0,Failed,1
19725,2025-11-30 01:06:07,193,14,3,561.17,5.0,Paid,0
19726,2025-11-30 01:08:56,214,7,1,322.93,10.0,Failed,1
19727,2025-11-30 01:12:08,197,17,1,303.89,0.0,Refunded,0
19728,2025-11-30 01:19:29,40,3,3,249.21,,Refunded,1
19729,2025-11-30 01:22:20,121,8,1,602.37,20.0,Failed,1
19730,2025-11-30 01:27:17,116,4,2,574.11,10.0,Paid,0
19731,not_a_time,181,14,1,316.65,0.0,Refunded,0
19732,2025-11-30 01:34:07,294,6,1,62.94,10.0,Failed,1
19733,2025-11-30 01:38:09,5,3,5,460.64,5.0,Failed,0
19734,2025-11-30 01:49:11,274,6,3,89.74,10.0,Failed,1
19735,2025-11-30 02:05:16,35,4,1,62.01,10.0,Refunded,0
19736,2025-11-30 02:06:53,213,8,0,44.38,20.0,Paid,0
19737,2025-11-30 02:10:32,277,12,8,356.81,20.0,Failed,1
19738,2025-11-30 02:13:54,167,1,1,17.1,20.0,Refunded,1
19739,2025-11-30 02:19:47,274,1,1,89.74,10.0,Failed,1
19740,2025-11-30 02:22:10,176,4,3,407.48,0.0,Failed,1
19741,2025-11-30 02:22:59,55,7,1,152.6,20.0,Paid,0
19742,2025-11-30 02:34:03,90,10,1,675.02,10.0,Paid,0
19743,2025-11-30 02:44:48,1,4,0,305.89,0.0,Refunded,0
19744,2025-11-30 02:49:56,262,13,2,776.23,0.0,Failed,0
19745,2025-11-30 02:50:58,98,7,4,277.83,0.0,Paid,1
19746,2025-11-30 02:54:42,187,10,3,76.15,10.0,Failed,0
19747,2025-11-30 03:04:47,111,2,2,450.08,15.0,Paid,1
19748,2025-11-30 03:13:45,135,16,0,264.6,10.0,Paid,1
19749,2025-11-30 03:25:26,41,11,2,622.67,10.0,Failed,0
19750,2025-11-30 03:30:34,141,4,3,606.14,15.0,Refunded,0
19751,2025-11-30 03:33:47,60,12,2,607.85,15.0,Refunded,0
19752,2025-11-30 03:34:57,272,1,1,162.04,15.0,Paid,1
19753,2025-11-30 03:36:01,222,13,1,305.67,0.0,Refunded,1
19754,2025-11-30 03:41:04,118,12,4,147.82,10.0,Paid,0
19755,2025-11-30 03:50:11,114,9,1,661.88,15.0,Paid,1
19756,2025-11-30 03:50:39,265,8,1,49.09,10.0,Failed,0
19757,2025-11-30 04:19:09,289,16,0,113.57,10.0,Failed,1
19758,2025-11-30 04:23:36,281,4,4,537.91,5.0,Refunded,1
19759,2025-11-30 04:29:07,34,7,3,115.26,5.0,Refunded,0
19760,2025-11-30 04:32:01,160,2,2,120.23,10.0,Refunded,1
19761,2025-11-30 04:33:16,278,16,0,562.05,20.0,Paid,1
19762,2025-11-30 04:38:14,268,3,0,617.5,0.0,Paid,1
19763,2025-11-30 04:42:06,82,15,0,408.39,20.0,Refunded,0
19764,2025-11-30 04:44:23,44,3,2,527.75,10.0,Paid,0
19765,2025-11-30 04:55:15,195,15,2,482.39,20.0,Failed,0
19766,2025-11-30 04:57:39,7,13,0,634.25,5.0,Refunded,1
19767,2025-11-30 05:16:18,291,4,4,316.81,15.0,Paid,1
19768,2025-11-30 05:18:02,212,12,2,69.74,15.0,Failed,1
19769,2025-11-30 05:19:17,94,4,4,557.27,15.0,Paid,0
19770,2025-11-30 05:28:48,273,7,3,398.66,20.0,Failed,1
19771,2025-11-30 05:32:25,199,14,2,550.52,,Failed,0
19772,2025-11-30 05:35:21,285,16,1,724.29,0.0,Refunded,1
19773,2025-11-30 05:40:44,145,11,0,236.37,0.0,Failed,1
19774,2025-11-30 05:55:10,70,9,1,282.41,5.0,Paid,0
19775,2025-11-30 05:59:37,199,4,4,653.74,5.0,Refunded,0
19776,2025-11-30 06:01:57,166,3,1,276.66,,Refunded,0
19777,2025-11-30 06:08:44,23,5,1,193.0,10.0,Refunded,0
19778,2025-11-30 06:26:34,227,10,2,310.63,10.0,Failed,0
19779,2025-11-30 06:27:16,111,13,3,476.56,10.0,Paid,1
19780,2025-11-30 06:30:13,195,18,3,512.54,15.0,Failed,0
19781,2025-11-30 06:30:27,97,3,3,685.26,5.0,Failed,1
19782,2025-11-30 06:30:46,161,2,1,421.7,5.0,Failed,1
19783,2025-11-30 06:34:55,203,8,2,210.27,,Refunded,0
19784,2025-11-30 06:38:00,165,18,3,290.26,15.0,Paid,1
19785,2025-11-30 06:47:45,163,7,2,611.47,20.0,Failed,0
19786,2025-11-30 06:59:39,164,13,3,403.15,10.0,Paid,0
19787,2025-11-30 07:07:04,171,18,3,338.62,15.0,Paid,1
19788,2025-11-30 07:09:37,243,15,5,448.03,5.0,Paid,0
19789,2025-11-30 07:14:35,151,6,2,40.66,,Failed,1
19790,2025-11-30 07:26:00,138,12,2,331.17,20.0,Refunded,0
19791,2025-11-30 07:31:44,235,9,3,177.31,5.0,Refunded,1
19792,2025-11-30 07:40:31,55,13,3,162.14,15.0,Paid,1
19793,2025-11-30 07:42:33,27,5,0,639.37,15.0,Failed,0
19794,2025-11-30 07:43:35,127,7,1,614.16,10.0,Failed,0
19795,2025-11-30 07:45:45,133,10,5,597.65,15.0,Failed,1
19796,2025-11-30 07:49:51,117,9,1,395.89,15.0,Refunded,0
19797,2025-11-30 08:01:59,56,11,0,238.9,0.0,Refunded,0
19798,2025-11-30 08:04:06,233,5,4,731.61,5.0,Refunded,0
19799,2025-11-30 08:07:53,70,18,2,297.27,0.0,Failed,0
19800,2025-11-30 08:13:51,224,12,1,670.6,15.0,Paid,1
19801,2025-11-30 08:25:26,275,16,0,336.83,20.0,Failed,0
19802,2025-11-30 08:26:27,71,13,2,693.3,10.0,Paid,0
19803,2025-11-30 08:30:01,79,2,0,513.94,5.0,Paid,1
19804,2025-11-30 08:40:58,61,7,1,518.3,20.0,Paid,0
19805,2025-11-30 08:46:03,284,12,2,255.9,20.0,Refunded,0
19806,2025-11-30 08:50:18,103,9,4,391.26,20.0,Failed,0
19807,2025-11-30 08:50:58,134,4,2,532.61,5.0,Failed,0
19808,2025-11-30 09:04:49,88,10,0,519.69,0.0,Failed,1
19809,2025-11-30 09:11:55,243,16,2,377.29,20.0,Paid,0
19810,2025-11-30 09:20:56,182,7,3,297.62,20.0,Refunded,1
19811,2025-11-30 09:25:19,274,15,1,84.75,15.0,Refunded,1
19812,2025-11-30 09:26:45,123,3,1,22.21,0.0,Failed,1
19813,2025-11-30 09:35:23,105,9,2,13.3,5.0,Paid,1
19814,2025-11-30 09:42:46,258,8,5,36.58,20.0,Paid,0
19815,2025-11-30 09:45:02,228,17,3,97.85,0.0,Failed,1
19816,2025-11-30 09:52:29,14,12,1,134.19,20.0,Failed,1
19817,2025-11-30 09:54:34,80,5,2,177.96,10.0,Refunded,1
19818,2025-11-30 10:03:08,10,13,1,280.99,20.0,Paid,1
19819,2025-11-30 10:04:51,192,7,1,405.49,20.0,Refunded,0
19820,2025-11-30 10:09:35,205,5,2,725.25,0.0,Refunded,1
19821,2025-11-30 10:10:05,207,1,1,760.98,0.0,Paid,0
19822,2025-11-30 10:18:52,213,1,2,52.7,5.0,Refunded,1
19823,2025-11-30 10:20:09,135,4,1,249.9,15.0,Refunded,1
19824,2025-11-30 10:27:00,20,3,1,440.43,20.0,Failed,0
19825,2025-11-30 10:28:28,260,14,2,671.46,15.0,Refunded,0
19826,2025-11-30 10:34:12,195,10,3,482.39,20.0,Paid,0
19827,2025-11-30 10:41:00,9,4,3,225.32,10.0,Paid,1
19828,2025-11-30 10:44:22,286,7,6,353.64,15.0,Paid,0
19829,2025-11-30 10:52:15,246,4,2,369.97,0.0,Failed,1
19830,2025-11-30 10:52:35,34,2,1,97.06,20.0,Refunded,0
19831,2025-11-30 10:53:22,39,12,1,495.44,20.0,Failed,1
19832,2025-11-30 11:05:34,153,11,0,583.61,0.0,Failed,1
19833,2025-11-30 11:11:54,163,16,4,649.69,15.0,Paid,0
19834,2025-11-30 11:18:00,32,1,2,664.7,0.0,Failed,0
19835,2025-11-30 11:27:21,287,11,2,290.94,10.0,Refunded,1
19836,not_a_time,174,11,1,486.13,5.0,Failed,0
19837,2025-11-30 11:35:57,211,14,1,603.58,5.0,Refunded,1
19838,2025-11-30 11:39:38,238,6,2,384.19,10.0,Paid,0
19839,2025-11-30 11:42:14,59,3,1,612.66,5.0,Failed,0
19840,2025-11-30 11:42:28,28,7,0,385.87,20.0,Refunded,0
19841,2025-11-30 11:53:08,209,10,3,241.64,0.0,Refunded,1
19842,2025-11-30 12:02:55,158,13,2,603.38,10.0,Failed,0
19843,2025-11-30 12:03:38,49,6,2,422.96,0.0,Paid,1
19844,2025-11-30 12:04:18,207,11,1,608.78,20.0,Paid,0
19845,2025-11-30 12:09:05,1,1,2,275.3,10.0,Paid,1
19846,2025-11-30 12:17:40,117,9,3,372.6,20.0,Failed,0
19847,2025-11-30 12:24:30,90,14,1,637.52,15.0,Paid,0
19848,2025-11-30 12:33:15,269,5,4,579.04,15.0,Failed,0
19849,2025-11-30 12:52:58,91,7,3,223.55,20.0,Refunded,0
19850,2025-11-30 12:57:21,253,5,2,440.75,20.0,Paid,1
19851,2025-11-30 13:05:51,248,11,2,338.69,10.0,Failed,1
19852,2025-11-30 13:11:07,291,7,1,316.81,,Failed,1
